 # chNum - Pedestal [ADC/pe] - Pedestal_error [ADC/pe] - Pedestal(2D) [ADC/pe] - Pedestal_error(2D) [ADC/pe]
8441856 47.4626 0.287157 53.8875 1.37037
8441857 54.1546 0.270904 59.5481 1.34593
8441858 61.2799 0.361555 81.5129 1.52901
8441859 30.847 0.340169 44.7251 1.45408
8441860 47.988 0.290775 63.273 1.31052
8441861 45.3074 0.714239 62.4083 3.38506
8441862 30.6193 0.47751 46.9293 2.08423
8441863 44.0783 0.602201 55.9552 3.189
8441864 7.49347 0.310314 21.8682 1.27282
8441865 36.8383 0.576911 50.9627 2.869
8441866 52.1127 0.702997 71.1431 3.90058
8441867 20.362 0.537895 31.6149 2.8138
8441868 95.9023 0.524046 67.5657 3.51281
8441869 47.1556 0.791777 57.9361 3.77675
8441870 77.5927 0.658934 92.2873 3.76536
8441871 100.528 0.778879 80.7964 5.13837
8441872 45.2762 0.784501 56.7804 4.02424
8441873 61.9052 0.397773 77.5348 1.94423
8441874 68.7209 0.544497 88.1563 2.56552
8441875 75.9005 0.445553 51.47 2.55323
8441876 14.7972 1.30894 22.1304 5.4615
8441877 40.6974 0.346719 60.5873 1.64518
8441878 52.7184 0.452499 48.0368 2.36725
8441879 121.107 0.330007 104.338 2.20115
8441880 62.289 0.610513 75.2114 3.65569
8441881 19.6471 0.385697 38.7755 1.59326
8441882 62.8784 0.395173 69.2668 2.02618
8441883 29.7269 0.326825 50.3846 1.49089
8441884 54.1297 0.334774 72.7082 1.74736
8441885 47.2731 0.329937 66.245 1.53824
8441886 55.6464 0.335084 76.1439 1.631
8441887 75.2455 0.305368 54.4029 2.59286
8441888 69.5827 0.287378 89.3737 1.45998
8441889 23.2208 0.235535 43.7475 0.915832
8441890 23.4576 0.274325 40.6612 1.18004
8441891 17.098 0.296796 34.8364 1.23184
8441892 32.3789 0.267424 52.5912 1.13572
8441893 85.2508 0.53433 63.3666 2.95045
8441894 84.008 0.186758 62.8858 1.16535
8441895 58.827 0.730333 71.2611 4.44915
8441896 22.3554 0.320992 42.8148 1.28534
8441897 26.3936 0.742122 24.9834 3.12619
8441898 91.9032 0.200041 71.7199 1.4381
8441899 38.5697 0.348362 57.2147 1.52524
8441900 32.2557 0.307404 51.1652 1.33761
8441901 57.7714 0.352022 77.021 1.86042
8441902 25.2403 0.410226 43.9796 1.74692
8441903 88.7453 0.349704 67.549 2.0778
8441904 98.0929 0.257416 76.3024 1.89784
8441905 49.9763 0.347996 67.3829 1.73018
8441906 31.3193 0.417357 53.4955 1.85275
8441907 50.1857 0.415727 71.4024 1.93997
8441908 30.0145 0.552176 49.7335 2.39294
8441909 56.1781 0.417757 78.3234 2.23218
8441910 14.0251 0.394022 33.3109 1.70072
8441911 35.5344 0.393533 55.4841 1.78122
8441912 96.6531 0.268991 78.2681 2.06104
8441913 25.2477 0.410357 48.2893 1.82501
8441914 31.1439 0.488739 52.4725 2.12699
8441915 43.6801 0.423781 64.534 1.91248
8441916 22.6141 0.328925 43.6837 1.44627
8441917 56.0016 0.457427 34.2377 2.69957
8441918 56.211 0.244475 39.8028 1.25634
8441919 84.9998 0.238032 64.0752 1.45746
8441920 93.8292 0.147992 74.7494 1.00741
8441921 87.8999 0.163964 70.1653 1.01879
8441922 75.8854 0.164302 57.9575 0.929019
8441923 87.4565 0.168058 70.866 1.0314
8441924 81.5088 0.144644 64.0125 0.815516
8441925 80.8535 0.189812 60.9764 1.01793
8441926 77.1183 0.154404 57.4942 0.865613
8441927 88.8994 0.239646 69.094 1.44947
8441928 52.5986 0.176466 38.1587 0.867937
8441929 65.6628 0.316804 43.5865 1.73215
8441930 95.0347 0.221788 73.9825 1.36909
8441931 65.5246 0.284868 47.2803 1.64437
8441932 94.327 0.171985 78.9234 1.1392
8441933 91.4636 0.1663 73.8767 1.00279
8441934 81.1122 0.281731 58.9463 1.87167
8441935 28.1032 0.617348 49.5714 3.16059
8441936 79.7279 0.421709 57.9484 2.2818
8441937 102.602 0.400431 90.4469 2.16819
8441938 50.0809 0.286872 31.4485 1.32223
8441939 47.169 0.261023 32.008 1.01166
8441940 68.6812 0.23817 53.6685 1.32299
8441941 64.0682 0.271457 50.8506 1.62783
8441942 78.9082 0.495541 53.9669 3.13819
8441943 49.8408 0.212391 33.4324 0.981838
8441944 79.1097 0.289957 61.278 1.64137
8441945 63.9273 0.203679 48.2701 1.08324
8441946 106.073 0.265231 87.2514 2.01521
8441947 71.2496 0.201481 52.7506 1.07033
8441948 68.6025 0.229515 55.5849 1.27141
8441949 68.5572 0.248761 54.58 1.3811
8441950 79.2812 0.421867 61.4081 1.9751
8441951 75.7607 0.240029 62.1453 1.39644
8441952 68.2273 0.148412 44.1772 0.809212
8441953 92.1616 0.148059 68.6542 0.893857
8441954 94.5934 0.16991 68.6918 1.09562
8441955 98.9653 0.185797 73.6064 1.24549
8441956 79.3737 0.162116 56.9858 0.850732
8441957 84.7782 0.16646 60.4194 1.01442
8441958 44.4687 0.215993 65.3583 0.959323
8441959 88.8965 0.18904 62.199 1.19463
8441960 96.9358 0.184508 76.136 1.12739
8441961 32.6141 0.217054 54.547 0.948782
8441962 66.0839 0.332405 84.0117 1.66415
8441963 58.0864 0.320034 77.4833 1.49045
8441964 38.9435 0.23279 60.1624 1.04782
8441965 52.3355 0.321423 70.0881 1.44299
8441966 41.3009 0.283892 64.7263 1.31263
8441967 46.4663 0.334182 67.5084 1.60548
8441968 92.5416 0.224993 69.6526 1.4403
8441969 63.6671 0.199846 40.622 0.997016
8441970 91.83 0.244187 66.5389 1.67134
8441971 107.638 0.199765 84.9573 1.47058
8441972 63.208 0.484868 83.6114 2.59658
8441973 18.0713 0.349996 36.0826 1.60317
8441974 56.8499 0.394099 80.1599 1.89968
8441975 59.1926 0.294993 80.9569 1.44185
8441976 121.32 0.237849 99.5922 1.90546
8441977 119.235 0.247329 93.9288 2.02935
8441978 127.426 0.215657 105.936 1.81831
8441979 81.3774 0.300544 104.507 1.61637
8441980 66.6141 0.269915 86.0241 1.35458
8441981 67.0432 0.3777 90.018 1.9459
8441982 43.2835 0.361717 63.178 1.64149
8441983 33.687 0.354133 54.4073 1.63021
8441984 19.2693 0.344654 37.5659 1.52447
8441985 39.2215 0.262288 59.4209 1.23932
8441986 7.67495 0.331981 25.0764 1.46548
8441987 56.5922 0.347495 77.4679 1.80698
8441988 65.634 0.248975 87.5057 1.32787
8441989 46.465 0.291378 68.0034 1.48511
8441990 49.4222 0.252529 72.7403 1.31552
8441991 24.5869 0.342661 48.1738 1.5806
8441992 18.2777 0.305544 40.1495 1.34862
8441993 16.587 0.270145 36.4667 1.17572
8441994 16.4828 0.424328 37.3129 1.94324
8441995 22.1601 0.32086 39.7007 1.46364
8441996 43.3037 0.422474 66.8446 1.96696
8441997 30.6469 0.312589 53.3923 1.40465
8441998 46.5016 0.310274 66.7136 1.48781
8441999 52.6114 0.505336 72.1888 2.52065
8442000 17.8736 0.492115 35.9257 2.25747
8442001 77.7285 0.438696 98.4061 2.73254
8442002 37.2387 0.587475 58.964 2.75986
8442003 30.0638 0.290045 50.2937 1.38571
8442004 52.5723 0.374409 75.4683 1.92036
8442005 33.3801 0.563642 55.1024 2.54436
8442006 48.6935 0.34609 71.142 1.67846
8442007 36.0315 0.306705 57.587 1.55075
8442008 37.7334 0.399446 58.5482 1.87612
8442009 8.73442 0.437352 28.3128 1.90266
8442010 34.9209 0.472489 58.1614 2.10523
8442011 33.1626 0.386951 55.1432 1.6607
8442012 33.147 0.425886 50.9725 1.99596
8442013 34.8375 0.555179 55.8493 2.36224
8442014 18.5791 0.451252 38.9153 2.05154
8442015 15.1727 0.557509 28.7895 2.70089
8442016 65.1661 0.33853 81.3215 1.91927
8442017 29.0618 0.267556 46.1683 1.2491
8442018 41.4043 0.361249 62.392 1.72553
8442019 28.2194 0.355994 45.3574 1.60372
8442020 65.6598 0.255495 83.4199 1.39214
8442021 36.3954 0.26985 54.3956 1.27594
8442022 45.4569 0.28482 66.3867 1.32087
8442023 42.2154 0.375741 62.2822 1.87088
8442024 54.8408 0.354817 72.4695 1.83227
8442025 31.196 0.249928 49.3109 1.18066
8442026 43.4317 0.335779 61.8843 1.66723
8442027 46.3786 0.34665 68.5706 1.67285
8442028 50.4786 0.390977 73.2972 1.92242
8442029 74.5411 0.35893 95.793 2.11645
8442030 58.1037 0.392324 76.2228 2.08421
8442031 46.7205 0.451671 67.2831 2.23862
8442032 115.352 0.285537 93.0884 2.54415
8442033 37.1194 0.529154 57.8684 2.40742
8442034 36.2468 0.355566 56.3522 1.68363
8442035 35.9843 0.49214 56.6168 2.26377
8442036 76.5726 0.334289 55.0173 2.00917
8442037 45.4991 0.481263 67.3004 2.34237
8442038 14.9022 0.586659 33.976 2.62096
8442039 35.5036 0.396738 57.0517 1.73408
8442040 39.1654 0.615976 57.5794 2.89202
8442041 46.8171 0.474803 69.7417 2.24734
8442042 56.9728 0.434406 35.0994 1.92077
8442043 8.07522 0.402909 27.0072 1.74047
8442044 35.9273 0.462183 58.0648 1.97322
8442045 63.2528 0.562883 85.3729 2.72227
8442046 86.9327 0.372156 62.0979 2.16417
8442047 39.8436 0.561049 60.7261 2.55497
8442048 61.5211 0.163512 38.4831 0.84298
8442049 68.0869 0.157212 45.2833 0.78617
8442050 41.3769 0.151108 19.4435 0.675788
8442051 67.9363 0.177712 48.0292 0.987151
8442052 25.0235 0.32411 45.3328 1.3457
8442053 61.85 0.274763 42.1786 1.18713
8442054 65.1423 0.247432 46.4306 1.03999
8442055 69.5906 0.19343 49.6764 0.965414
8442056 79.5952 0.331128 60.5787 1.52558
8442057 65.0978 0.185721 41.9539 0.93846
8442058 113.696 0.204366 92.1802 1.75293
8442059 87.342 0.338614 61.513 1.97747
8442060 55.5127 0.198873 37.4876 0.94343
8442061 13.1594 0.300889 34.6741 1.25182
8442062 91.7635 0.294107 69.423 1.51635
8442063 77.0181 0.407485 50.1851 2.159
8442064 109.991 0.207802 90.0294 1.48275
8442065 49.8253 0.224655 29.9295 1.06564
8442066 21.562 0.641102 43.828 2.35848
8442067 47.1679 0.205614 26.1201 0.900976
8442068 24.6248 0.324366 46.0406 1.41762
8442069 67.2673 0.258687 47.4284 1.37754
8442070 52.592 0.48001 33.439 1.88524
8442071 74.7376 0.201227 53.9009 1.03093
8442072 78.6835 0.233447 58.4107 1.51609
8442073 59.7318 0.265931 42.0698 1.21217
8442074 74.9048 0.398892 55.0182 1.77067
8442075 82.1721 0.257866 60.8707 1.26745
8442076 61.0014 0.356508 40.2999 1.5024
8442077 24.4703 0.420512 42.6577 1.8093
8442078 96.4603 0.286332 75.0859 1.61085
8442079 24.4513 0.323691 44.9725 1.35967
8442080 82.9148 0.440747 86.1514 2.48085
8442081 59.0753 0.210164 39.3866 1.03536
8442082 46.3232 0.199758 31.4832 0.859392
8442083 70.8034 0.220506 60.9788 1.17942
8442084 36.0091 0.237792 26.3253 1.02336
8442085 77.822 0.395975 57.7971 2.05857
8442086 85.0348 0.267548 70.9467 1.32115
8442087 81.0328 0.243121 74.127 1.31467
8442088 74.3789 0.210649 66.6676 1.14542
8442089 78.4503 0.176955 55.8434 0.997968
8442090 27.0862 0.539859 49.3882 2.2431
8442091 84.0014 0.229815 71.7894 1.31564
8442092 84.2515 0.189475 67.9 1.02486
8442093 80.2768 0.233973 58.6511 1.22266
8442094 100.715 0.35531 87.3981 1.78166
8442095 102.753 0.209886 88.842 1.34943
8442096 105.495 0.219646 91.1178 1.4434
8442097 55.18 0.528816 44.6034 1.95674
8442098 77.0488 0.231904 62.2351 1.27599
8442099 104.011 0.341586 88.7938 1.89424
8442100 69.1717 0.416626 64.2295 2.11558
8442101 112.75 0.234573 101.763 1.77437
8442102 66.3673 0.458737 53.4222 2.24967
8442103 85.1098 0.329106 63.4322 1.8007
8442104 110.868 0.310422 99.3758 2.0637
8442105 102.316 0.380787 86.1768 2.12311
8442106 83.9952 0.525999 63.8292 2.63385
8442107 118.49 0.317912 101.268 1.86567
8442108 72.0413 0.241766 56.0559 1.14418
8442109 107.78 0.516854 86.3441 3.19859
8442110 76.9745 0.235432 65.287 1.20152
8442111 105.055 0.525588 91.71 2.93722
8442176 58.8343 0.181966 43.9897 0.889841
8442177 51.8293 0.170351 35.9062 0.75511
8442178 97.5115 0.167684 84.1465 1.10282
8442179 96.5634 0.254236 82.8136 1.2345
8442180 76.0218 0.176626 57.569 0.889011
8442181 86.1243 0.383379 66.8465 2.05651
8442182 70.3859 0.392214 52.7286 1.93549
8442183 63.978 0.307514 42.4709 1.72244
8442184 66.0096 0.257665 49.921 1.22665
8442185 92.6736 0.332775 75.1449 1.78945
8442186 90.4077 0.42671 80.3789 1.88721
8442187 62.7872 0.311458 47.0397 1.48921
8442188 65.4918 0.351399 46.4854 1.8937
8442189 79.5035 0.238739 67.2565 1.26493
8442190 68.5082 0.433859 54.1951 2.18957
8442191 70.6827 0.322984 52.8925 1.74835
8442192 65.158 0.496507 46.9406 2.5388
8442193 102.632 0.401107 87.4864 2.74797
8442194 51.8391 0.239586 29.3796 1.20779
8442195 75.9719 0.328529 61.3152 1.66797
8442196 64.0092 0.476407 51.368 2.32484
8442197 57.0798 0.233555 44.3238 1.15382
8442198 88.7867 0.412826 73.005 2.26731
8442199 77.0356 0.192545 63.4223 0.96708
8442200 76.261 0.299557 62.7549 1.3245
8442201 83.1138 0.227122 67.222 1.29704
8442202 79.518 0.217312 66.3731 1.16584
8442203 104.071 0.337571 89.6281 1.69186
8442204 64.2473 0.221619 51.0799 1.04508
8442205 54.4077 0.209325 44.9859 0.909602
8442206 74.5696 0.265134 68.5375 1.1936
8442207 56.7365 0.340964 51.019 1.32936
8442208 110.375 0.167887 88.2255 1.20504
8442209 100.121 0.165112 79.2613 1.00961
8442210 56.1667 0.360317 67.7763 2.11956
8442211 124.835 0.155803 102.633 1.25592
8442212 91.1351 0.13803 68.7536 0.799145
8442213 60.5671 0.335919 78.5576 1.90043
