 # chNum - Pedestal [ADC/pe] - Pedestal_error [ADC/pe] - Pedestal(2D) [ADC/pe] - Pedestal_error(2D) [ADC/pe]
8425472 7.22411 0.227427 19.6596 0.953197
8425473 79.0214 0.20604 69.7226 1.38697
8425474 37.6958 0.222562 50.0224 1.26176
8425475 64.4364 0.184339 54.5558 1.22906
8425476 61.9187 0.238663 52.5388 1.54027
8425477 68.1596 0.276653 62.3735 1.69338
8425478 65.7562 0.235282 53.8083 1.21658
8425479 43.5441 0.27935 38.7445 1.52036
8425480 97.1454 0.203863 87.7672 1.69317
8425481 49.3262 0.255657 42.9505 1.19275
8425482 55.0698 0.249775 44.3468 1.70396
8425483 85.7482 0.296121 80.8115 2.2009
8425484 71.1946 0.279511 67.5647 1.73282
8425485 46.4364 0.543603 49.8532 2.7259
8425486 59.6925 0.2146 55.011 1.12017
8425487 67.7707 0.317363 63.8047 2.01451
8425488 69.8468 0.291881 61.654 1.53548
8425489 77.1527 0.283695 72.2988 1.8299
8425490 84.6011 0.258166 74.8062 2.25643
8425491 94.0217 0.342839 91.0318 2.91642
8425492 80.608 0.247291 70.1236 1.4078
8425493 71.5244 0.417701 86.4919 2.18494
8425494 9.11756 0.277934 24.4124 1.18498
8425495 80.8925 0.256396 73.0849 1.84212
8425496 63.9321 0.283092 58.0143 1.59398
8425497 64.3124 0.254115 54.686 1.77571
8425498 55.0727 0.223589 46.5725 1.34398
8425499 60.3677 0.247058 53.8929 1.19765
8425500 79.6875 0.232511 70.9754 1.62108
8425501 74.1108 0.278316 65.4196 2.0715
8425502 67.1766 0.255413 56.1692 1.85096
8425503 87.994 0.208144 75.5928 1.65919
8425504 51.107 0.290803 55.66 1.75559
8425505 54.6575 0.221258 66.7202 1.10373
8425506 26.7202 0.307822 33.2827 1.31154
8425507 31.9863 0.215793 38.0123 0.991626
8425508 27.0809 0.206624 34.8952 0.943528
8425509 12.2258 0.310747 22.3172 1.43943
8425510 90.3894 0.25514 75.4477 1.58352
8425511 -12.8827 0.261623 -2.62369 1.00282
8425512 81.8669 0.171908 69.4968 1.24325
8425513 69.1191 0.246195 59.7242 1.58012
8425514 47.8962 0.239707 58.4625 1.27077
8425515 38.2332 0.304248 51.6665 1.64062
8425516 7.083 0.259738 21.2658 1.11986
8425517 35.8211 0.242913 45.763 1.26843
8425518 36.1518 0.322977 47.8183 1.59745
8425519 73.5816 0.265237 60.9776 2.16551
8425520 47.2176 0.223554 54.9786 1.23912
8425521 34.5874 0.303905 45.5514 1.53409
8425522 30.563 0.404502 43.043 2.12016
8425523 29.7709 0.25096 38.0077 1.27902
8425524 60.2066 0.277964 48.967 2.10424
8425525 48.8129 0.209651 36.372 1.20485
8425526 -63.643 0.416007 -61.0608 2.24078
8425527 73.728 0.1857 61.9694 1.41148
8425528 34.0696 0.324694 46.9173 1.64328
8425529 49.2384 0.192352 36.187 1.09215
8425530 35.7054 0.327017 40.6487 1.59819
8425531 30.1085 0.279961 38.2381 1.3082
8425532 70.1303 0.185375 58.6592 1.25518
8425533 20.8119 0.267596 28.8085 1.22297
8425534 -999.9 -999.9 -999.9 -999.9
8425535 1.11231 0.319157 12.4353 1.22867
8425536 -999.9 -999.9 -999.9 -999.9
8425537 44.8444 0.277465 49.8191 1.12587
8425538 57.0876 0.307651 60.673 1.47215
8425539 -999.9 -999.9 -999.9 -999.9
8425540 -999.9 -999.9 -999.9 -999.9
8425541 -999.9 -999.9 -999.9 -999.9
8425542 42.8748 0.241238 42.9593 0.976169
8425543 -999.9 -999.9 -999.9 -999.9
8425544 39.9514 0.271199 45.6948 1.37291
8425545 47.1729 0.336347 46.4465 1.3995
8425546 -999.9 -999.9 -999.9 -999.9
8425547 -999.9 -999.9 -999.9 -999.9
8425548 -999.9 -999.9 -999.9 -999.9
8425549 -999.9 -999.9 -999.9 -999.9
8425550 64.6114 0.316673 70.3899 1.73381
8425551 92.4412 0.139276 75.9392 1.48362
8425552 -999.9 -999.9 -999.9 -999.9
8425553 43.2528 0.293988 46.5582 1.19698
8425554 -999.9 -999.9 -999.9 -999.9
8425555 50.5752 0.301164 58.5828 1.4001
8425556 -999.9 -999.9 -999.9 -999.9
8425557 -999.9 -999.9 -999.9 -999.9
8425558 -999.9 -999.9 -999.9 -999.9
8425559 -999.9 -999.9 -999.9 -999.9
8425560 69.6781 0.281385 73.6398 1.49377
8425561 -999.9 -999.9 -999.9 -999.9
