L-12-1,TYPE2-JP-00096,1,180,3,255,15,98,69474,2,980,13,9,0,11,235,8444395
L-12-1,TYPE2-JP-00096,1,180,60,255,8,99,67683,2,980,13,9,1,22,214,8444374
L-12-1,TYPE2-JP-00096,1,180,52,255,9,99,67939,2,980,13,9,1,26,218,8444378
L-12-1,TYPE2-JP-00096,1,180,44,255,10,99,68195,2,980,13,9,1,30,222,8444382
L-12-1,TYPE2-JP-00096,1,180,36,255,11,99,68451,2,980,13,9,1,28,220,8444380
L-12-1,TYPE2-JP-00096,1,180,28,255,12,99,68707,2,980,13,9,0,22,246,8444406
L-12-1,TYPE2-JP-00096,1,180,20,255,13,99,68963,2,980,13,9,0,26,250,8444410
L-12-1,TYPE2-JP-00096,1,180,12,255,14,99,69219,2,980,13,9,0,30,254,8444414
L-12-1,TYPE2-JP-00096,1,180,4,255,15,99,69475,2,980,13,9,0,19,243,8444403
L-12-1,TYPE2-JP-00096,1,180,61,255,8,100,67684,2,980,13,9,1,21,213,8444373
L-12-1,TYPE2-JP-00096,1,180,53,255,9,100,67940,2,980,13,9,1,24,216,8444376
L-12-1,TYPE2-JP-00096,1,180,45,255,10,100,68196,2,980,13,9,1,25,217,8444377
L-12-1,TYPE2-JP-00096,1,180,37,255,11,100,68452,2,980,13,9,1,18,210,8444370
L-12-1,TYPE2-JP-00096,1,180,29,255,12,100,68708,2,980,13,9,0,21,245,8444405
L-12-1,TYPE2-JP-00096,1,180,21,255,13,100,68964,2,980,13,9,0,24,248,8444408
L-12-1,TYPE2-JP-00096,1,180,13,255,14,100,69220,2,980,13,9,0,25,249,8444409
L-12-1,TYPE2-JP-00096,1,180,5,255,15,100,69476,2,980,13,9,0,31,255,8444415
L-12-1,TYPE2-JP-00096,1,180,62,255,8,101,67685,2,980,13,9,1,20,212,8444372
L-12-1,TYPE2-JP-00096,1,180,54,255,9,101,67941,2,980,13,9,1,29,221,8444381
L-12-1,TYPE2-JP-00096,1,180,46,255,10,101,68197,2,980,13,9,1,15,207,8444367
L-12-1,TYPE2-JP-00096,1,180,38,255,11,101,68453,2,980,13,9,1,31,223,8444383
L-12-1,TYPE2-JP-00096,1,180,30,255,12,101,68709,2,980,13,9,0,20,244,8444404
L-12-1,TYPE2-JP-00096,1,180,22,255,13,101,68965,2,980,13,9,0,29,253,8444413
L-12-1,TYPE2-JP-00096,1,180,14,255,14,101,69221,2,980,13,9,0,15,239,8444399
L-12-1,TYPE2-JP-00096,1,180,6,255,15,101,69477,2,980,13,9,0,18,242,8444402
L-12-1,TYPE2-JP-00096,1,180,63,255,8,102,67686,2,980,13,9,1,9,201,8444361
L-12-1,TYPE2-JP-00096,1,180,55,255,9,102,67942,2,980,13,9,1,27,219,8444379
L-12-1,TYPE2-JP-00096,1,180,47,255,10,102,68198,2,980,13,9,1,23,215,8444375
L-12-1,TYPE2-JP-00096,1,180,39,255,11,102,68454,2,980,13,9,1,19,211,8444371
L-12-1,TYPE2-JP-00096,1,180,31,255,12,102,68710,2,980,13,9,0,9,233,8444393
L-12-1,TYPE2-JP-00096,1,180,23,255,13,102,68966,2,980,13,9,0,27,251,8444411
L-12-1,TYPE2-JP-00096,1,180,15,255,14,102,69222,2,980,13,9,0,23,247,8444407
L-12-1,TYPE2-JP-00096,1,180,7,255,15,102,69478,2,980,13,9,0,28,252,8444412
L-12-2,TYPE2-JP-00144,1,180,56,255,16,95,69727,2,980,13,6,1,6,198,8443590
L-12-2,TYPE2-JP-00144,1,180,48,255,17,95,69983,2,980,13,6,1,1,193,8443585
L-12-2,TYPE2-JP-00144,1,180,40,255,18,95,70239,2,980,13,6,1,4,196,8443588
L-12-2,TYPE2-JP-00144,1,180,32,255,19,95,70495,2,980,13,6,1,11,203,8443595
L-12-2,TYPE2-JP-00144,1,180,24,255,20,95,70751,2,980,13,6,0,6,230,8443622
L-12-2,TYPE2-JP-00144,1,180,16,255,21,95,71007,2,980,13,6,0,1,225,8443617
L-12-2,TYPE2-JP-00144,1,180,8,255,22,95,71263,2,980,13,6,0,4,228,8443620
L-12-2,TYPE2-JP-00144,1,180,0,255,23,95,71519,2,980,13,6,0,12,236,8443628
L-12-2,TYPE2-JP-00144,1,180,57,255,16,96,69728,2,980,13,6,1,16,208,8443600
L-12-2,TYPE2-JP-00144,1,180,49,255,17,96,69984,2,980,13,6,1,2,194,8443586
L-12-2,TYPE2-JP-00144,1,180,41,255,18,96,70240,2,980,13,6,1,0,192,8443584
L-12-2,TYPE2-JP-00144,1,180,33,255,19,96,70496,2,980,13,6,1,10,202,8443594
L-12-2,TYPE2-JP-00144,1,180,25,255,20,96,70752,2,980,13,6,0,16,240,8443632
L-12-2,TYPE2-JP-00144,1,180,17,255,21,96,71008,2,980,13,6,0,2,226,8443618
L-12-2,TYPE2-JP-00144,1,180,9,255,22,96,71264,2,980,13,6,0,0,224,8443616
L-12-2,TYPE2-JP-00144,1,180,1,255,23,96,71520,2,980,13,6,0,7,231,8443623
L-12-2,TYPE2-JP-00144,1,180,58,255,16,97,69729,2,980,13,6,1,13,205,8443597
L-12-2,TYPE2-JP-00144,1,180,50,255,17,97,69985,2,980,13,6,1,17,209,8443601
L-12-2,TYPE2-JP-00144,1,180,42,255,18,97,70241,2,980,13,6,1,3,195,8443587
L-12-2,TYPE2-JP-00144,1,180,34,255,19,97,70497,2,980,13,6,1,7,199,8443591
L-12-2,TYPE2-JP-00144,1,180,26,255,20,97,70753,2,980,13,6,0,13,237,8443629
L-12-2,TYPE2-JP-00144,1,180,18,255,21,97,71009,2,980,13,6,0,17,241,8443633
L-12-2,TYPE2-JP-00144,1,180,10,255,22,97,71265,2,980,13,6,0,3,227,8443619
L-12-2,TYPE2-JP-00144,1,180,2,255,23,97,71521,2,980,13,6,0,10,234,8443626
L-12-2,TYPE2-JP-00144,1,180,59,255,16,98,69730,2,980,13,6,1,14,206,8443598
L-12-2,TYPE2-JP-00144,1,180,51,255,17,98,69986,2,980,13,6,1,8,200,8443592
L-12-2,TYPE2-JP-00144,1,180,43,255,18,98,70242,2,980,13,6,1,5,197,8443589
L-12-2,TYPE2-JP-00144,1,180,35,255,19,98,70498,2,980,13,6,1,12,204,8443596
L-12-2,TYPE2-JP-00144,1,180,27,255,20,98,70754,2,980,13,6,0,14,238,8443630
L-12-2,TYPE2-JP-00144,1,180,19,255,21,98,71010,2,980,13,6,0,8,232,8443624
L-12-2,TYPE2-JP-00144,1,180,11,255,22,98,71266,2,980,13,6,0,5,229,8443621
L-12-2,TYPE2-JP-00144,1,180,3,255,23,98,71522,2,980,13,6,0,11,235,8443627
L-12-2,TYPE2-JP-00144,1,180,60,255,16,99,69731,2,980,13,6,1,22,214,8443606
L-12-2,TYPE2-JP-00144,1,180,52,255,17,99,69987,2,980,13,6,1,26,218,8443610
L-12-2,TYPE2-JP-00144,1,180,44,255,18,99,70243,2,980,13,6,1,30,222,8443614
L-12-2,TYPE2-JP-00144,1,180,36,255,19,99,70499,2,980,13,6,1,28,220,8443612
L-12-2,TYPE2-JP-00144,1,180,28,255,20,99,70755,2,980,13,6,0,22,246,8443638
L-12-2,TYPE2-JP-00144,1,180,20,255,21,99,71011,2,980,13,6,0,26,250,8443642
L-12-2,TYPE2-JP-00144,1,180,12,255,22,99,71267,2,980,13,6,0,30,254,8443646
L-12-2,TYPE2-JP-00144,1,180,4,255,23,99,71523,2,980,13,6,0,19,243,8443635
L-12-2,TYPE2-JP-00144,1,180,61,255,16,100,69732,2,980,13,6,1,21,213,8443605
L-12-2,TYPE2-JP-00144,1,180,53,255,17,100,69988,2,980,13,6,1,24,216,8443608
L-12-2,TYPE2-JP-00144,1,180,45,255,18,100,70244,2,980,13,6,1,25,217,8443609
L-12-2,TYPE2-JP-00144,1,180,37,255,19,100,70500,2,980,13,6,1,18,210,8443602
L-12-2,TYPE2-JP-00144,1,180,29,255,20,100,70756,2,980,13,6,0,21,245,8443637
L-12-2,TYPE2-JP-00144,1,180,21,255,21,100,71012,2,980,13,6,0,24,248,8443640
L-12-2,TYPE2-JP-00144,1,180,13,255,22,100,71268,2,980,13,6,0,25,249,8443641
L-12-2,TYPE2-JP-00144,1,180,5,255,23,100,71524,2,980,13,6,0,31,255,8443647
L-12-2,TYPE2-JP-00144,1,180,62,255,16,101,69733,2,980,13,6,1,20,212,8443604
L-12-2,TYPE2-JP-00144,1,180,54,255,17,101,69989,2,980,13,6,1,29,221,8443613
L-12-2,TYPE2-JP-00144,1,180,46,255,18,101,70245,2,980,13,6,1,15,207,8443599
L-12-2,TYPE2-JP-00144,1,180,38,255,19,101,70501,2,980,13,6,1,31,223,8443615
L-12-2,TYPE2-JP-00144,1,180,30,255,20,101,70757,2,980,13,6,0,20,244,8443636
L-12-2,TYPE2-JP-00144,1,180,22,255,21,101,71013,2,980,13,6,0,29,253,8443645
L-12-2,TYPE2-JP-00144,1,180,14,255,22,101,71269,2,980,13,6,0,15,239,8443631
L-12-2,TYPE2-JP-00144,1,180,6,255,23,101,71525,2,980,13,6,0,18,242,8443634
L-12-2,TYPE2-JP-00144,1,180,63,255,16,102,69734,2,980,13,6,1,9,201,8443593
L-12-2,TYPE2-JP-00144,1,180,55,255,17,102,69990,2,980,13,6,1,27,219,8443611
L-12-2,TYPE2-JP-00144,1,180,47,255,18,102,70246,2,980,13,6,1,23,215,8443607
L-12-2,TYPE2-JP-00144,1,180,39,255,19,102,70502,2,980,13,6,1,19,211,8443603
L-12-2,TYPE2-JP-00144,1,180,31,255,20,102,70758,2,980,13,6,0,9,233,8443625
L-12-2,TYPE2-JP-00144,1,180,23,255,21,102,71014,2,980,13,6,0,27,251,8443643
L-12-2,TYPE2-JP-00144,1,180,15,255,22,102,71270,2,980,13,6,0,23,247,8443639
L-12-2,TYPE2-JP-00144,1,180,7,255,23,102,71526,2,980,13,6,0,28,252,8443644
L-12-3,TYPE2-JP-00098,1,180,56,255,24,95,71775,3,1190,11,8,1,6,198,8435910
