 # chNum - Pedestal [ADC/pe] - Pedestal_error [ADC/pe] - Pedestal(2D) [ADC/pe] - Pedestal_error(2D) [ADC/pe]
2457866240 85.9113 8.53986 78.4869 32.4585
2457866241 56.8414 2.34378 389.915 1218.93
2457866242 43.4583 2.57956 27.5212 15.5314
2457866243 35.5638 2.23448 28.6104 24.7547
2457866244 63.9847 3.52438 31.8743 238.104
2457866245 18.2895 7.54801 521.121 12327.2
2457866246 112.73 23.2907 109.36 167.747
2457866247 57.56 6.00176 38.758 312.212
2457866248 139.702 4.87085 135.837 44.7025
2457866249 97.3026 2.12252 133.111 100.143
2457866250 83.698 4.66555 83.693 54.9128
2457866251 99.5637 10.1042 350.447 10207.4
2457866252 65.3611 10.5641 340.219 10598.4
2457866253 42.1608 2.65164 42.7264 17.1979
2457866254 42.5955 8.82676 30.9136 327.37
2457866255 52.5147 14.0814 31.2328 776.101
2457866256 51.024 3.23656 40.4972 24.2739
2457866257 20.629 4.60221 31.0371 60.2096
2457866258 96.5784 7.6022 102.134 81.114
2457866259 56.9764 2.43398 54.1388 13.7114
2457866260 96.0299 5.69537 105.719 73.8126
2457866261 95.0814 5.26282 -149.746 14740.8
2457866262 45.213 5.7946 35.6442 11.5134
2457866263 48.0305 8.28745 56.4209 241.007
2457866264 79.6384 5.53078 49.8562 47.7896
2457866265 50.815 11.9923 12.6072 485.675
2457866266 17.3892 3.06673 27 46.0628
2457866267 36.854 4.36272 -8.58718 97.6549
2457866268 21.1792 2.68986 31.4055 24.5641
2457866269 34.7672 7.06839 96.0167 907.862
2457866270 3.1316 11.9473 1.33367 28.6155
2457866271 -13.3802 2.96613 -1.58225 22.4503
2457866272 89.2482 1.78371 85.1168 20.2967
2457866273 63.239 2.49011 40.8035 51.1568
2457866274 40.252 11.3402 70.2296 681.371
2457866275 72.5607 6.52943 54.2699 90.4001
2457866276 124.178 2.71142 72.9221 431.908
2457866277 81.9295 4.13065 95.1483 71.3285
2457866278 82.296 4.21697 89.6078 28.5954
2457866279 8.5974 3.66694 -2.38464 51.1685
2457866280 74.9283 4.835 100.709 38.0329
2457866281 70.4911 3.00547 89.1072 363.041
2457866282 100.971 5.43452 120.751 156.197
2457866283 98.8545 14.0995 80.1153 443.169
2457866284 97.332 3.48067 122.018 55.3018
2457866285 64.422 7.58861 48.2431 57.4826
2457866286 26.0771 4.05933 24.3636 9.62209
2457866287 90.021 45.708 75.4105 247.079
2457866288 30.2205 2.27604 20.1827 7.64944
2457866289 52.8011 15.3314 7.52222 127.684
2457866290 50.1255 4.3794 105.705 213.294
2457866291 40.3356 4.98774 45.695 56.2887
2457866292 51.5787 6.03532 50.4081 236.584
2457866293 51.1814 13.7974 -137.631 1713.57
2457866294 75.9367 7.05198 74.0424 83.0931
2457866295 24.3148 8.38325 2.86666 37.6299
2457866296 107.497 13.5155 125.176 281.42
2457866297 -2.01134 11.3963 -9.24295 195.066
